"event_id","lat_median","long_median","timezone","heart_rate_median","heart_rate_50w","heart_rate_10","heart_rate_25","heart_rate_75","heart_rate_90","heart_rate_10w","heart_rate_25w","heart_rate_75w","heart_rate_90w","heart_rate_sdw","heart_rate_min","heart_rate_max","cadence_median","heart_rate_mean","heart_rate_mean_na","temperature_median","temperature_median_v2","temperature_mean_na","median_cadence","cadence_mean","cadence_10","cadence_25","cadence_75","cadence_90","cadence_10w","cadence_25w","cadence_75w","cadence_90w","altitude_min","altitude_amean","altitude_max","altitude_ascended","altitude_descended","total_distance","speed_average","speed_median","speed_10","speed_25","speed_75","speed_90","speed_50w","speed_10w","speed_25w","speed_75w","speed_90w","speed_max","speed_sd","speed_sdw","timestamp_start_run","timestamp_end_run","datetime_ts","heart_rate_speed_cor","heart_rate_speed_cor_2","heart_rate_temp_cor","heart_rate_temp_cor_2","speed_distance_cor","speed_distance_cor_spearman","speed_cadence_cor","heart_rate_cadence_cor","sub_sport","direction_n_avg","direction_ne_avg","direction_e_avg","direction_se_avg","direction_s_avg","direction_sw_avg","direction_w_avg","direction_nw_avg","mean_rotation_velocity","mean_abs_rotation_velocity","total_angle_delta","total_abs_angle_delta","griddiness","griddiness_v2","orientation_center","orientation_sd","n_laps","rest_time_total","n_rests","rest_time_average","rest_time_min","rest_time_max","rest_time_median","rest_time_sd","n_laps_over_15","lap_trigger_distance","lap_trigger_session_end","lap_trigger_manual","lap_trigger_other","strides_total","lap_speed_sd","n_laps_00_to_05","n_laps_05_to_06","n_laps_06_to_07","n_laps_07_to_08","n_laps_08_to_09","n_laps_09_to_10","n_laps_10_to_11","n_laps_11_to_12","n_laps_12_to_13","n_laps_13_to_14","n_laps_14_to_15","n_laps_15_to_16","n_laps_16_to_17","n_laps_17_to_18","n_laps_18_to_19","n_laps_19_to_20","n_laps_20_to_22","n_laps_22_to_25","n_laps_25_plus","start_to_stop_time_mean","start_to_stop_time_median","start_to_stop_time_min","start_to_stop_time_max","timestamp_start","timestamp_stop","total_time_elapsed","speed_proportion__0_5","speed_proportion__5_6","speed_proportion__6_7","speed_proportion__7_8","speed_proportion__8_9","speed_proportion__9_10","speed_proportion__10_11","speed_proportion__11_12","speed_proportion__12_13","speed_proportion__13_14","speed_proportion__14_15","speed_proportion__15_16","speed_proportion__16_17","speed_proportion__17_18","speed_proportion__18_19","speed_proportion__19_20","speed_proportion__20_22","speed_proportion__22_25","speed_proportion__25","total_time_spent_running","proportion_time_spent_running","proportion_rest_time"
451,41.9625416630879,-87.6456045778468,"America/Chicago",146,145.984255522515,129,133,160,163,128.245137447622,132.891820926382,158.653253802477,162.657172545052,13.8462777435059,71,173,83,145.960352422907,0,4,4,0.00330396475770925,83,82.813050660793,81,82,83.5,85.5,80.86869950293,81.6646070005906,83.3181555871507,85.2086258284435,145.2,173.548568281938,202,2.76277972548814,18.9815951624399,6.77516,13.3508497797357,12.9672,11.9916,12.528,14.04,15.4836,13.0520638016529,12.1000472702357,12.5431844876988,14.3439187781673,15.6450714673413,16.9956,1.38081326179672,1.40947481581521,1572391860,1572393676,"2019-10-29_23-31-00",0.164694784633787,0.486533208484979,0.350260570557846,0.254391025817177,0.675603355799719,0.74339803480109,0.631524937135741,0.295874595537371,"generic",0.254003313086692,0.0171176145775814,0.611264494754279,0,0,0,0.04527885146328,0.0723357261181668,-0.0458533950108387,5.05884522529117,-83.2697653396831,9186.86292912876,0.273119795176651,0.818832599118943,165.395571215718,42.6477245649832,0,0,0,NA,NA,NA,NA,NA,5,4,1,0,0,2506,1.08583543504529,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,1816,1816,1816,1816,1572391860,1572393676,1816,0,0.00110132158590308,0,0.00110132158590308,0.000550660792951542,0.00165198237885463,0,0.0974669603524229,0.408590308370044,0.230176211453745,0.111233480176211,0.0820484581497797,0.066079295154185,0,0,0,0,0,0,1816,1,0
452,41.9566922262311,-87.6442413870245,"America/Chicago",138,137.317303220994,131,134,142,169,130.48494091728,133.51704329938,142.115429735737,168.162426405184,14.4459076976158,57,193,82,141.896672504378,0,12,12,0,82,82.1861646234676,81,82,83,84,80.7571047566986,81.612182436521,82.9872569495753,83.9732169141663,143.4,166.834605954466,202.2,6.88955022631001,2.43922108273611,10.14989,12.710259614711,12.7656,11.8584,12.294,13.2336,13.6044,12.7773526536249,11.8828381004282,12.331938770977,13.2467770017828,13.6313245026399,17.298,1.09413864445998,0.844035122411063,1572813037,1572815912,"2019-11-03_20-30-37",0.101655088227437,0.259494432517966,0.303459632540973,0.410125351742214,0.0270331381260156,0.0637985244253602,0.583147899013287,0.0796750774219913,"generic",0.21859649122807,0.0284210526315789,0.549473684210526,0,0,0,0.0319298245614035,0.171578947368421,-0.0452295099495632,4.95108813173108,-129.130250906003,14135.3566160922,0.176211246016289,0.598949211908932,158.387190213744,35.5171358048266,1,15,2,7.5,15,15,15,NA,7,6,1,0,0,3908,0.311316504082719,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,712.75,616,78,1541,1572813037,1572815912,2875,0.0031523642732049,0.00175131348511384,0.0010507880910683,0,0.000700525394045534,0.00175131348511384,0.0133099824868651,0.129597197898424,0.488266199649737,0.322241681260946,0.0290718038528897,0.00525394045534151,0.00175131348511384,0.0021015761821366,0,0,0,0,0,2860,0.994782608695652,0.00521739130434783
453,41.9628839381039,-87.6729565300047,"America/Chicago",134,134.417393431943,116,129,143,161,117.368465722216,128.825017565368,144.274716149293,160.70329015951,16.1948151089008,76,174,82,135.577699293643,0.000504286434694907,9,9,0,82.5,81.5267271810388,81,82,83,84.5,81.2037945907229,81.7261030809263,83.0373650359191,84.8572589845979,119.6,170.640342914776,262.2,21.3797776879549,51.4783875013251,7.01151,12.1949155824508,12.1932,11.286,11.6892,12.6972,13.2012,12.2579522858821,11.3385460748256,11.7330840171464,12.7269505486425,14.8647942317929,21.9348,1.90062286456237,1.50142372926709,1572913294,1572915744,"2019-11-05_00-21-34",0.504953742367865,0.542525563359201,0.120818824274519,-0.388820036032939,0.130495688724022,0.00787476683301251,0.674188217157057,0.327027228704964,"generic",0.0551061678463094,0.00808897876643074,0.708796764408493,0,0,0,0.172901921132457,0.0551061678463094,-0.000677996336419252,4.36361993620342,-1.34446673511938,8653.05833349138,0.450473867806388,0.871406959152799,92.4722102429985,34.1420493414725,4,476,8,59.5,16,301,79.5,126.562237654049,6,4,1,1,0,2707,1.8537504298044,0,0,0,0,0,0,0,1,2,2,0,0,0,1,0,0,0,0,0,219.333333333333,224,23,535,1572913294,1572915744,2450,0.0126071608673727,0.00302571860816944,0.00201714573877963,0.00403429147755925,0.00605143721633888,0.00958144225920323,0.0171457387796268,0.369137670196672,0.467473524962179,0.0247100353000504,0.00907715582450832,0.0408472012102874,0.0277357539082199,0.00453857791225416,0.000504286434694907,0.000504286434694907,0.00100857286938981,0,0,1974,0.805714285714286,0.194285714285714
454,41.9851526431739,-87.6629179436713,"America/Chicago",142,141.946327503018,126,133,162,167,126.107966484556,132.592108767803,161.919785270263,166.719605712216,16.5142396616298,66,185,82,144.942704626335,0.0150718541885734,3,3,0.0294426919032597,82.5,81.8566421310901,82,82,83.5,84.5,81.5420583773864,81.8642865928352,83.2633910355772,84.3995741168419,174.6,191.743848580442,224.6,4.54694927506705,15.0961433743015,9.82364,11.9227394321767,12.024,10.9836,11.4192,12.6648,13.3704,12.0975877703463,11.0569077773471,11.5043862821691,12.7457085818528,13.4118415635048,17.6364,1.76814880723694,1.04321821056934,1573002422,1573005573,"2019-11-06_01-07-02",0.384592947655574,0.354096683316593,0.351798429575123,0.0708885192819391,-0.0343222859223362,-0.171261091745405,0.720083618185131,0.250650870633044,"generic",0.342345505617978,0.00561797752808989,0.564255617977528,0,0,0,0.0495084269662921,0.0382724719101124,0.0594642253660103,6.70176238102804,169.651434969227,19120.128073073,0.455949476012851,0.91062039957939,173.585216623835,32.6195417210237,5,278,8,34.75,3,115,67,45.6377037108573,7,6,1,0,0,3907,0.419269568927404,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,258.363636363636,187,41,617,1573002422,1573005573,3151,0.0157728706624606,0.00210304942166141,0.00210304942166141,0.00140203294777427,0.00280406589554855,0.00806168944970207,0.0739572379950929,0.385909568874869,0.339291973361374,0.143007360672976,0.017875920084122,0.00595864002804066,0.0010515247108307,0.000701016473887136,0,0,0,0,0,2873,0.911774039987306,0.0882259600126944
455,41.9568975828588,-87.6442483440042,"America/Chicago",149,148.606404630316,137,142,157,163,136.830102142769,141.604086585923,156.971237038845,162.871233702887,10.5983008256472,91,175,82,149.240515390122,0,-2,-2,0.00536864710093057,82.5,82.3061918396564,81,82,82.5,83.5,80.8814808882294,81.6964800172864,82.4928496240248,83.4155711669553,153.2,170.52340730136,222.2,11.8248542770811,17.409210000592,10.15807,12.9753006442377,13.032,12.3264,12.6972,13.4028,13.7052,13.0316219166396,12.3516585541642,12.6929580244706,13.4108684255857,13.7121951026637,18.5436,0.997569421925147,0.738122558436907,1573171159,1573174057,"2019-11-07_23-59-19",0.371363354513917,0.476597940928722,0.322396597497777,0.357533549651616,-0.131062149849316,-0.199967603555853,0.701126064563563,0.227799035192809,"generic",0.209035496593761,0.0362136966654715,0.544281104338473,0,0,0,0.0405163140910721,0.169953388311223,-0.032362606260638,4.61114046336097,-90.4211218922225,12883.5264546306,0.172690205069611,0.586614173228346,157.8568270865,35.6573643409771,2,108,3,36,50,58,54,5.65685424949238,7,6,1,0,0,3827,0.260585582322364,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,697.5,620,148,1402,1573171159,1573174057,2898,0.00429491768074445,0.00107372942018611,0.000357909806728704,0.00107372942018611,0.00250536864710093,0,0.00357909806728704,0.0261274158911954,0.456692913385827,0.455261274158912,0.0461703650680029,0.00143163922691482,0,0.000357909806728704,0.00107372942018611,0,0,0,0,2790,0.962732919254658,0.0372670807453416
456,42.2538987128064,-87.9633587133139,"America/Chicago",143,143.10406627787,137,140,149,160,136.541289226148,139.327221615069,150.06274097468,160.7557771927,10.0245489080511,91,177,83,145.548959608323,0,8,8,0.000917992656058752,83.5,83.2434210526316,82,83,84.5,85.5,81.3963835471013,82.526178109109,84.1028209152855,85.1311081926828,195.4,207.308261933905,217.4,5.32823198119817,8.04892035829917,10.79325,11.8094221542228,11.6208,10.9512,11.2176,12.294,13.3344,11.6740672908988,10.9766628522805,11.2350991341901,12.5089763640974,13.4444416555318,18.0036,1.20418522640195,1.04451655982986,1573318611,1573322011,"2019-11-09_16-56-51",0.687421259575053,0.62227013394868,0.31662465485563,0.120900304462243,-0.507929139061017,-0.632507550044543,0.42135876254347,0.1411964492058,"generic",0.167637143732761,0.117376647257125,0.555317192767392,0,0,0,0.0907140668096843,0.0689549494330371,-0.0297625961592023,4.58916318090676,-97.2641642482731,14997.3852752033,0.186811967435188,0.626376988984088,11.7400429786026,57.8809076429859,2,135,2,67.5,10,125,67.5,81.317279836453,7,6,1,0,0,4572,0.843445139210099,0,0,0,0,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,1088.33333333333,1333,31,1901,1573318611,1573322011,3400,0.00305997552019584,0.00122399020807834,0.000305997552019584,0.000917992656058752,0,0.0113219094247246,0.10281517747858,0.563341493268054,0.177478580171359,0.115361077111383,0.0177478580171359,0.00397796817625459,0.00122399020807834,0.000611995104039168,0.000611995104039168,0,0,0,0,3265,0.960294117647059,0.0397058823529412
457,41.9551916979253,-87.6428612228483,"America/Chicago",134,133.420167060519,123,130,141,161.2,123.705039226419,129.480666433215,140.721568278949,161.714056170444,14.1017373100523,78,180,83,137.321620766065,0,5,5,0.00221589110477999,83.5,83.1302627413739,82,82.5,83.5,84.5,81.6910628657772,82.2930188588934,83.4361083746166,84.3276471932293,165.2,179.992592592593,222.2,11.2943370361895,8.9348821535057,10.36937,11.6255544159544,11.5884,10.9152,11.2176,12.1608,12.564,11.6105093090101,10.9517035806671,11.2509721331208,12.1847259348873,12.5832919591312,14.6124,0.910991043689661,0.742207344857595,1573421024,1573424239,"2019-11-10_21-23-44",0.423964667899282,0.477173664594733,0.346027516405851,0.244038114055698,-0.0944024365824695,-0.193610940038861,0.386598705913609,0.0320934410964208,"generic",0.215599239061509,0.0282181357006975,0.536461636017755,0,0,0,0.028852251109702,0.190868738110336,-0.0586415145702994,2.97099586165846,-185.248544527576,9385.37592697907,0.190031044520041,0.56093700538145,155.852608774985,33.7660228109784,1,18,1,18,18,18,18,NA,7,6,1,0,0,4361,0.303667750769065,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,788.75,436.5,145,2137,1573421024,1573424239,3215,0.00284900284900285,0.00158277936055714,0.00126622348844571,0.00126622348844571,0.00284900284900285,0.0123456790123457,0.103830326052548,0.590693257359924,0.257993035770814,0.0227920227920228,0.00253244697689142,0,0,0,0,0,0,0,0,3197,0.994401244167963,0.00559875583203732
458,41.9757106807083,-87.6547417324036,"America/Chicago",165,164.885356955826,157,162,168,170,157.8848871461,161.982129324294,167.223808329902,169.389174105356,9.07712360777858,74,183,83,163.093598708983,0.00107469102632993,-5,-5,0,83.5,83.0126276195594,82,82.5,84.5,85.5,81.9749037514154,82.3333215798538,84.2125598354244,85.1212682310084,167,186.519828049436,230.4,18.68208802961,34.4833185910811,5.01212,9.45479355185384,9.6408,8.6652,9.2052,9.9432,10.3788,9.64996166988342,8.74245582258727,9.2808424963022,10.003179435128,10.4292001949395,12.294,1.28710877117908,0.816499816279309,1573519338,1573521280,"2019-11-12_00-42-18",0.552655025106682,0.614483686397728,0.0989960670726043,-0.182115884437823,0.163489923502882,0.00747621209650601,0.547544164251701,0.498784292617648,"generic",0.222521551724138,0.00915948275862069,0.600754310344828,0,0,0,0.0662715517241379,0.101293103448276,0.00363632995954287,10.6056647288867,6.76721005470927,19737.1420604581,0.358442615877711,0.77700161203654,167.746812607155,47.6580020755245,1,34,1,34,34,34,34,NA,4,3,1,0,0,2578,0.0474303700175324,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,464.25,448,153,808,1573519338,1573521280,1942,0.015045674368619,0.00698549167114455,0.0102095647501343,0.00698549167114455,0.141859215475551,0.584631918323482,0.204728640515852,0.0241805480924234,0.00537345513164965,0,0,0,0,0,0,0,0,0,0,1908,0.982492276004119,0.0175077239958805
459,41.9520926568657,-87.6436890196055,"America/Chicago",149,148.860769476831,135,142,157,165,135.2233143972,141.663923049611,156.396285662784,164.260830286855,11.5206341574125,92,182,83,149.189120631342,0,-2,-2,0.0205749718151071,83.5,83.2688838782413,82,82,84.5,86.5,81.2647468502531,82.0015166942811,84.2710439530586,85.9600436927945,159,175.104227733935,200.8,12.833738184255,2.87339334612511,12.89279,12.9540622322435,12.798,11.8224,12.3624,13.4712,14.814,12.8677887280954,11.9406544009633,12.4032689366254,13.6196751715945,15.0065067232935,17.9712,1.41637995186053,1.27911100375934,1573691724,1573695401,"2019-11-14_00-35-24",0.342172775163265,0.574697369607841,0.253889629770363,0.253894801635234,0.0987020811931107,0.195427319503558,0.389231113022881,0.202512357195669,"generic",0.232006773920406,0.025966694891335,0.552074513124471,0,0,0,0.0293536550945526,0.160598362969235,-0.0271785006900506,3.7973509032795,-96.4293204482997,13473.0010048357,0.179619398227859,0.625986471251409,160.776123871544,32.3892815852363,1,102,2,51,102,102,102,NA,8,8,1,0,0,4930,0.956528172985137,0,0,0,0,0,0,0,0,5,1,2,0,0,0,0,0,0,0,0,887.25,190,163,3006,1573691724,1573695401,3677,0.00253664036076663,0.00084554678692221,0,0.00169109357384442,0.00197294250281849,0.0109921082299887,0.0394588500563698,0.0732807215332582,0.454340473506201,0.243517474633596,0.0856820744081172,0.0628523111612176,0.0217023675310034,0.00112739571589628,0,0,0,0,0,3575,0.972259994560783,0.0277400054392168
460,41.957006463781,-87.6443581050262,"America/Chicago",138,138.207045176293,127,131,150,165,127.063802544901,130.665674139418,150.293703492719,164.677769369388,13.8632155294586,122,184,83,142.047227926078,0,0,0,0.0212183436002738,83,82.7323750855578,81,82,83,84.5,80.7352407395709,81.6882657049615,82.9901018362793,84.161323927181,160.8,177.332785763176,224.4,16.8568358861252,14.5324201213698,10.02857,12.216540862423,12.3264,11.3184,11.79,12.7296,13.032,12.3392502416219,11.3578427225509,11.826910513186,12.7387808375635,13.0307606328729,17.1324,0.835771721700566,0.802313444582867,1573776341,1573779262,"2019-11-15_00-05-41",0.296615623101455,0.511977270627717,0.436676714516333,0.0704829367950685,-0.371661075798622,-0.452344451436634,0.132822531559378,-0.0828565208719659,"generic",0.226259856016455,0.0308536167295166,0.533424751456976,0,0,0,0.0349674322934522,0.1744943435036,-0.0615463953277876,3.92669642889469,-179.838567147795,11473.8069652303,0.1531655708999,0.58829568788501,159.112338310433,35.4061548744527,0,0,0,NA,NA,NA,NA,NA,7,6,1,0,0,4019,0.449412645254098,0,0,0,0,0,0,0,2,4,1,0,0,0,0,0,0,0,0,0,2921,2921,2921,2921,1573776341,1573779262,2921,0.000342231348391513,0,0.000342231348391513,0.000342231348391513,0.0027378507871321,0.0143737166324435,0.0451745379876797,0.274811772758385,0.557837097878166,0.0961670088980151,0.00205338809034908,0.00239561943874059,0.0027378507871321,0.000684462696783025,0,0,0,0,0,2921,1,0
461,41.9659703643993,-87.6464643515646,"America/Chicago",136,139.577106639685,123,127,160,165,122.673869983788,126.52566245364,159.916792011629,164.594548597901,17.7170750833155,95,177,82,141.781818181818,0.0036231884057971,1,1,0.00579710144927536,82,81.7260869565217,81,81.5,83,83.5,80.3719778064115,81.5011926002122,82.5586675164232,83.2268028044626,163,177.747101449275,231.6,30.0527088271095,37.1477329846443,4.55722,11.6747530434783,11.6892,11.1528,11.4552,12.1608,12.564,11.6965710995086,11.2051121762043,11.4654744274122,12.195585781226,12.5757481251786,19.314,1.32770710725847,0.969503953276465,1573862208,1573863626,"2019-11-15_23-56-48",0.34598623391903,0.470293353145827,0.520511215978164,0.652992009148696,-0.199401675513211,-0.327094439383502,0.60609630064317,0.139232538430612,"generic",0.218909090909091,0.0370909090909091,0.601454545454545,0,0,0,0.0654545454545455,0.0770909090909091,-0.142321209643928,4.33836338852896,-196.40326930862,5986.94147616997,0.250890690813267,0.768840579710145,166.781767461443,57.5603846522888,2,41,2,20.5,6,35,20.5,20.5060966544099,3,2,1,0,0,1880,0.410983795300983,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,459,549,161,667,1573862208,1573863626,1418,0.00797101449275362,0.00217391304347826,0.00217391304347826,0.00072463768115942,0.00072463768115942,0.0181159420289855,0.0543478260869565,0.595652173913043,0.310144927536232,0.00072463768115942,0,0.00144927536231884,0.00072463768115942,0.00072463768115942,0.00217391304347826,0.00217391304347826,0,0,0,1377,0.971086036671368,0.0289139633286319
462,41.968204351142,-87.6479185698554,"America/Chicago",136,135.699128358742,126,131,141,159,125.788185648329,130.786158891349,140.834995950899,159.222575577661,12.1223925748676,73,166,82,137.557327715919,0.00150240384615385,4,3,0.0105168269230769,82,81.8463040865385,80,81,83,84,79.7152818068055,80.6803799789955,82.6238032280565,83.4477416275208,145.2,166.877223557692,224.8,26.93326496061,12.0292213083785,11.31411,12.0877063701923,12.3264,10.7388,11.8494,12.7296,12.9996,12.3737391933945,10.9033627262533,11.9086396675935,12.723619296979,13.0252357448204,20.0196,1.18916651951579,0.985233563632664,1574016376,1574020057,"2019-11-17_18-46-16",0.451097113809897,0.459277836023122,0.501592124233251,0.267771007524463,-0.325609490200849,-0.491176037423374,0.251869094580234,0.0273857765330825,"generic",0.188684923262113,0.0421306048751129,0.601865783930184,0,0,0,0.0496539271742401,0.117664760758351,-0.0275940241382764,4.12788195639164,-91.8329123321837,13737.5911508714,0.219511432767885,0.679387019230769,156.243726037926,53.5704687410785,3,358,4,89.5,19,212,127,96.7281413722673,7,7,1,0,0,4526,0.4840838416166,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,664.6,833,28,1094,1574016376,1574020057,3681,0.00390625,0.000300480769230769,0.00150240384615385,0.00180288461538462,0.00480769230769231,0.0336538461538462,0.0856370192307692,0.177884615384615,0.592848557692308,0.0931490384615385,0.00270432692307692,0,0,0,0.000600961538461538,0.000600961538461538,0.000600961538461538,0,0,3323,0.902743819614235,0.0972561803857647
463,41.9650551863015,-87.6740615162998,"America/Chicago",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,82,NA,1,5,5,0.0125,82,82.2322916666667,81,81,83,84.5,80.6094175440857,80.9836054124819,82.8497926440875,86.1245175607874,167,188.076041666667,232.4,29.1709853363096,18.3403131479033,6.57374,11.904571875,11.6568,9.8748,10.8504,12.4956,13.10364,11.9688777694386,10.0623736736334,11.0832498802371,12.5569718481375,15.154741376863,24.588,2.68382577773018,3.0331725922931,1574123261,1574125465,"2019-11-19_00-27-41",NA,NA,NA,NA,0.271830016432418,0.251236027058077,0.658476883003299,NA,"generic",0.0501305483028721,0.00835509138381201,0.700261096605744,0,0,0,0.196344647519582,0.0449086161879896,0.0336307407233151,2.26304116040407,64.5710221887649,4345.03902797582,0.449832526859691,0.891145833333333,92.9108900600316,32.8265816974051,2,76,4,19,37,39,38,1.4142135623731,5,4,1,0,0,2619,2.5260800082341,0,0,0,0,0,0,0,2,1,1,0,0,0,1,0,0,0,0,0,319,276,22,637,1574123261,1574125465,2204,0.0114583333333333,0.00208333333333333,0.003125,0.00572916666666667,0.0223958333333333,0.0760416666666667,0.1609375,0.286458333333333,0.319270833333333,0.034375,0.0166666666666667,0.0119791666666667,0.00520833333333333,0.00208333333333333,0.00260416666666667,0.00260416666666667,0.0145833333333333,0.0223958333333333,0,2128,0.96551724137931,0.0344827586206897
464,41.9618313387036,-87.6570983044803,"America/Chicago",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,83,NA,1,7,5,0,83.5,83.1610455311973,80.5,82,84.5,86,80.5366834109287,81.8317665713182,84.3833140764222,86.0210817595027,168.8,183.463069139966,207,5.04085222119176,15.7169379808678,1.62279,9.46067251264756,9.6408,7.0596,8.532,10.1772,11.6568,9.73062478935698,7.93797461683926,8.99296805277889,10.7510239232053,12.1581558547387,19.1124,2.37517830152823,2.19348408486382,1574131835,1574132496,"2019-11-19_02-50-35",NA,NA,NA,NA,0.174414796698287,0.357877170306384,0.445443511620528,NA,"generic",0.328231292517007,0.0187074829931973,0.641156462585034,0,0,0,0.00340136054421769,0.00850340136054422,-0.167996970275926,3.34211723223619,-99.622203373624,1981.87551871606,0.479712555001394,0.937605396290051,85.0075840583258,48.6112136413675,0,0,0,NA,NA,NA,NA,NA,1,1,1,0,0,814,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,196.666666666667,152,78,360,1574131835,1574132496,661,0.0337268128161889,0.00843170320404722,0.0505902192242833,0.0741989881956155,0.158516020236088,0.337268128161889,0.163575042158516,0.0944350758853288,0.0404721753794266,0.00674536256323777,0.00505902192242833,0.00674536256323777,0.0101180438448567,0.00674536256323777,0,0.00337268128161889,0,0,0,661,1,0
465,41.9600161537528,-87.6451695989817,"America/Chicago",128,128.237067535152,119,124,136,159,118.659528730881,123.466285025078,136.47687188535,158.880544915907,15.920835600685,74,183,82,132.748354747728,0,3,3,0.0137887809464118,82.5,82.3920401128173,81,82,83.5,85.5,80.7552394449998,81.6391851806912,83.0145073926175,85.0691574476214,151,180.020495142589,214.4,28.6904555787487,4.67318532334284,10.3095,11.4910804136634,11.5884,10.2132,11.0844,11.9592,12.6972,11.6046710696726,10.3664950150611,11.1190780993299,11.997925787056,12.8839356070332,14.2092,1.18748282605548,0.958320480915488,1574209493,1574212762,"2019-11-20_00-24-53",0.302828889120838,0.512787808904273,0.464902575186148,0.454826656225547,0.0327177443588245,-0.0383245249839715,0.398180298938223,-0.0193678088405586,"generic",0.241682360326428,0.0364092906465788,0.553358443188952,0,0,0,0.0273069679849341,0.141242937853107,-0.00340281037643762,5.10577850643718,-10.8583679112125,16292.539214041,0.185617481665875,0.643685365089314,162.930673028448,34.4641409871839,2,73,2,36.5,13,60,36.5,33.2340187157677,7,6,1,0,0,4388,0.576423058922128,0,0,0,0,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,796.75,694,154,1645,1574209493,1574212762,3269,0.00438733939204011,0.000940144155437167,0.000626762770291445,0.00156690692572861,0.00156690692572861,0.062049514258853,0.135694139768098,0.563146349106863,0.15387026010655,0.067690379191476,0.0084612973989345,0,0,0,0,0,0,0,0,3196,0.977669011930254,0.0223309880697461
466,41.9650398474187,-87.6456493791193,"America/Chicago",156,157.523595325756,134,139,163,170,134.202394219833,141.718273164932,163.62091555299,171.97027608838,14.9018741446098,81,183,82,151.489109667558,0,5,5,0.0217806648834543,82,82.3813526939243,80,80.5,84.5,88,79.37404410642,80.5809865109487,85.8577427227045,89.3936195289558,147.2,175.354757355751,209.2,18.3678845227072,0.558834441371431,10.23451,13.7222810852121,12.4632,10.66824,11.6568,15.4188,19.69776,12.7108557692308,11.1478128728212,11.9613535154608,18.1405036110482,20.7250859405941,26.2008,3.6496734163427,3.82435172755713,1574295136,1574298185,"2019-11-21_00-12-16",0.608577865508278,0.663327569277734,0.124634759028108,-0.0223767092126928,-0.108917604098143,-0.296306742189628,0.61904778187372,0.383533043612334,"generic",0.112174578866769,0.160030627871363,0.593032159264931,0,0,0,0.0447932618683002,0.0899693721286371,-0.0632804855732823,5.95479204345967,-165.60503074528,15583.6907777339,0.132535265254171,0.49904470768055,28.3485530700043,51.9476625137027,2,438,5,87.6,175,263,219,62.2253967444162,19,2,1,16,0,3579,3.87992123631395,0,0,0,0,0,0,0,4,4,2,0,1,0,0,2,2,3,1,0,435.166666666667,232.5,29,1525,1574295136,1574298185,3049,0.00802445548337791,0.00343905235001911,0.0011463507833397,0.000382116927779901,0.00305693542223921,0.0248376003056935,0.080626671761559,0.207489491784486,0.324035154757356,0.0550248376003057,0.0332441727168514,0.022927015666794,0.0248376003056935,0.0366832250668705,0.0489109667558273,0.03859380970577,0.0641956438670233,0.0206343141001146,0.0019105846388995,2611,0.856346343063299,0.143653656936701
467,41.9626783300191,-87.6457193680108,"America/Chicago",131,130.851920576069,124,127,167,173,124.122196568694,126.575930246339,166.842112246078,172.959182655636,21.3839334456908,73,187,82,144.310010214505,0.00254712175241977,0,0,0,82,82.1095262353541,81,82,83,83.5,80.7841627658265,81.5798271473817,82.6326111090204,83.1596830928038,146.2,168.80010188487,205,15.7873306793155,5.28704952195713,6.53854,11.8078349465104,11.8224,11.1852,11.5884,12.1248,12.4632,11.8481170349252,11.2508945518972,11.588048802149,12.1212568752969,12.5037372413793,15.0804,0.807804972340533,0.704575274792746,1574464047,1574466051,"2019-11-22_23-07-27",0.096880100983276,-0.074581279717852,0.171083991172788,-0.00469801263041286,0.0410507101069458,0.0253424482252062,0.540037864545005,0.298580899794075,"generic",0.235955056179775,0.041879468845761,0.580183861082737,0,0,0,0.0551583248212462,0.0868232890704801,-0.141763907987976,4.87052991154564,-278.282551380398,9560.85021636409,0.23288948307039,0.740703005603668,166.016073107147,44.0778384266256,0,0,0,NA,NA,NA,NA,NA,5,4,1,0,0,2677,1.87582800917355,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,983,983,155,1811,1574464047,1574466051,2004,0.00152827305145186,0.00203769740193581,0.00101884870096791,0.00152827305145186,0.00407539480387163,0.00815078960774325,0.0489047376464595,0.574121242995415,0.326541008660214,0.0234335201222618,0.00713194090677534,0.00152827305145186,0,0,0,0,0,0,0,2004,1,0
